keggEntryID	geneSymbol	pathwayEntry	pathwayName	pathwayClass	type
653689	GSTT2B	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
2950	GSTP1	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
373156	GSTK1	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
27306	HPGDS	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
2052	EPHX1	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
1555	CYP2B6	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
6822	SULT2A1	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
1544	CYP1A2	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
1548	CYP2A6	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
1571	CYP2E1	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
1572	CYP2F1	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
29785	CYP2S1	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
1645	AKR1C1	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
27294	DHDH	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
1553	CYP2A13	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
1565	CYP2D6	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
107987478	cytochrome P450 2D6-like [KO:K17712] [EC:1.14.14.1]	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
1564	CYP2D7	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
107987479	CYP2D6	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
3290	HSD11B1	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
374875	HSD11B1L	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
873	CBR1	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
874	CBR3	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
10941	UGT2A1	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
79799	UGT2A3	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
7367	UGT2B17	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
10720	UGT2B11	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
54490	UGT2B28	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
54578	UGT1A6	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
54657	UGT1A4	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
54658	UGT1A1	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
54659	UGT1A3	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
7365	UGT2B10	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
54600	UGT1A9	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
7364	UGT2B7	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
54575	UGT1A10	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
54576	UGT1A8	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
54579	UGT1A5	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
7366	UGT2B15	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
54577	UGT1A7	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
7363	UGT2B4	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
574537	UGT2A2	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
1577	CYP3A5	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
8574	AKR7A2	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
22977	AKR7A3	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
246181	AKR7L	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
221	ALDH3B1	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
222	ALDH3B2	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
218	ALDH3A1	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
124	ADH1A	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
125	ADH1B	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
126	ADH1C	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
131	ADH7	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
127	ADH4	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
128	ADH5	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
130	ADH6	hsa00980	Metabolism of xenobiotics by cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
1565	CYP2D6	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
107987478	cytochrome P450 2D6-like [KO:K17712] [EC:1.14.14.1]	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
1564	CYP2D7	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
107987479	CYP2D6	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
1559	CYP2C9	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
1576	CYP3A4	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
2326	FMO1	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
2327	FMO2	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
2330	FMO5	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
2328	FMO3	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
2329	FMO4	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
1557	CYP2C19	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
1555	CYP2B6	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
1577	CYP3A5	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
221357	GSTA5	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
2939	GSTA2	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
2941	GSTA4	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
119391	GSTO2	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
2948	GSTM4	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
2953	GSTT2	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
2952	GSTT1	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
2947	GSTM3	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
4257	MGST1	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
4259	MGST3	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
2944	GSTM1	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
2949	GSTM5	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
4258	MGST2	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
2938	GSTA1	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
2946	GSTM2	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
2940	GSTA3	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
9446	GSTO1	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
653689	GSTT2B	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
2950	GSTP1	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
373156	GSTK1	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
27306	HPGDS	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
124	ADH1A	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
125	ADH1B	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
126	ADH1C	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
131	ADH7	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
127	ADH4	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
128	ADH5	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
130	ADH6	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
221	ALDH3B1	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
222	ALDH3B2	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
218	ALDH3A1	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
4129	MAOB	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
4128	MAOA	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
316	AOX1	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
10941	UGT2A1	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
79799	UGT2A3	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
7367	UGT2B17	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
10720	UGT2B11	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
54490	UGT2B28	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
54578	UGT1A6	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
54657	UGT1A4	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
54658	UGT1A1	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
54659	UGT1A3	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
7365	UGT2B10	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
54600	UGT1A9	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
7364	UGT2B7	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
54575	UGT1A10	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
54576	UGT1A8	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
54579	UGT1A5	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
7366	UGT2B15	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
54577	UGT1A7	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
7363	UGT2B4	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
574537	UGT2A2	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
1544	CYP1A2	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
1571	CYP2E1	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
1558	CYP2C8	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
1548	CYP2A6	hsa00982	Drug metabolism - cytochrome P450	Metabolism; Xenobiotics biodegradation and metabolism	gene
3251	HPRT1	hsa00983	Drug metabolism - other enzymes	Metabolism; Xenobiotics biodegradation and metabolism	gene
3614	IMPDH1	hsa00983	Drug metabolism - other enzymes	Metabolism; Xenobiotics biodegradation and metabolism	gene
3615	IMPDH2	hsa00983	Drug metabolism - other enzymes	Metabolism; Xenobiotics biodegradation and metabolism	gene
8833	GMPS	hsa00983	Drug metabolism - other enzymes	Metabolism; Xenobiotics biodegradation and metabolism	gene
7172	TPMT	hsa00983	Drug metabolism - other enzymes	Metabolism; Xenobiotics biodegradation and metabolism	gene
7498	XDH	hsa00983	Drug metabolism - other enzymes	Metabolism; Xenobiotics biodegradation and metabolism	gene
3704	ITPA	hsa00983	Drug metabolism - other enzymes	Metabolism; Xenobiotics biodegradation and metabolism	gene
1066	CES1	hsa00983	Drug metabolism - other enzymes	Metabolism; Xenobiotics biodegradation and metabolism	gene
8824	CES2	hsa00983	Drug metabolism - other enzymes	Metabolism; Xenobiotics biodegradation and metabolism	gene
10941	UGT2A1	hsa00983	Drug metabolism - other enzymes	Metabolism; Xenobiotics biodegradation and metabolism	gene
79799	UGT2A3	hsa00983	Drug metabolism - other enzymes	Metabolism; Xenobiotics biodegradation and metabolism	gene
7367	UGT2B17	hsa00983	Drug metabolism - other enzymes	Metabolism; Xenobiotics biodegradation and metabolism	gene
10720	UGT2B11	hsa00983	Drug metabolism - other enzymes	Metabolism; Xenobiotics biodegradation and metabolism	gene
54490	UGT2B28	hsa00983	Drug metabolism - other enzymes	Metabolism; Xenobiotics biodegradation and metabolism	gene
54578	UGT1A6	hsa00983	Drug metabolism - other enzymes	Metabolism; Xenobiotics biodegradation and metabolism	gene
54657	UGT1A4	hsa00983	Drug metabolism - other enzymes	Metabolism; Xenobiotics biodegradation and metabolism	gene
54658	UGT1A1	hsa00983	Drug metabolism - other enzymes	Metabolism; Xenobiotics biodegradation and metabolism	gene
54659	UGT1A3	hsa00983	Drug metabolism - other enzymes	Metabolism; Xenobiotics biodegradation and metabolism	gene
7365	UGT2B10	hsa00983	Drug metabolism - other enzymes	Metabolism; Xenobiotics biodegradation and metabolism	gene
54600	UGT1A9	hsa00983	Drug metabolism - other enzymes	Metabolism; Xenobiotics biodegradation and metabolism	gene
7364	UGT2B7	hsa00983	Drug metabolism - other enzymes	Metabolism; Xenobiotics biodegradation and metabolism	gene
54575	UGT1A10	hsa00983	Drug metabolism - other enzymes	Metabolism; Xenobiotics biodegradation and metabolism	gene
54576	UGT1A8	hsa00983	Drug metabolism - other enzymes	Metabolism; Xenobiotics biodegradation and metabolism	gene
54579	UGT1A5	hsa00983	Drug metabolism - other enzymes	Metabolism; Xenobiotics biodegradation and metabolism	gene
7366	UGT2B15	hsa00983	Drug metabolism - other enzymes	Metabolism; Xenobiotics biodegradation and metabolism	gene
